date_time,Close,high,Low,close_L_bool,high_L_bool,low_L_bool,close_macd,close_rsi,close_dpo,close_cp,close_pi,parabolic_sar,close_bool,high_bool,low_bool,close_macd_bool,close_rsi_bool,close_dpo_bool,close_cp_bool,close_pi_bool,parabolic_sar_bool,close_bool__high_bool__low_bool,high_bool__low_bool,Date,Time,y_prove,y,pred,pred_percent,money_return,right
2021-04-04 22:00,1.1762,1.17669,1.17551,1,1,1,3.141758090854338e-05,0.016509303318743,-0.0004224999999999,-0.070064169943758,1.0002366078477958,1.1775039278243002,1,1,1,1,1,0,1,1,0,1,1,6,22,0,0,0,0.6204633712768555,0.0,True
2021-04-04 23:00,1.17676,1.17678,1.1758,0,1,0,8.136490408323631e-05,0.1041887273474813,7.00000000000145e-05,-0.0295564243553413,1.0003783987883723,1.1773997707113282,1,1,1,1,1,1,1,1,0,1,1,6,23,0,0,1,0.6002267003059387,1.6995530175534235e-05,False
2021-04-05 00:00,1.17648,1.17675,1.17614,0,0,0,6.44683070625595e-05,0.1659404769493128,0.0005175000000001,0.0060313894704836,1.0001479107069398,1.177299779882875,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.4649505913257599,0.0,True
2021-04-05 01:00,1.17697,1.17718,1.17641,0,0,0,8.043750697485637e-05,0.25203891997547,-0.0001225,0.0401981167215782,1.0000997502837063,1.17720378868756,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0.5117133259773254,0.0001783924293649,True
2021-04-05 02:00,1.17663,1.17703,1.17658,0,0,0,4.633583219999236e-05,0.2062774701635872,0.0002599999999999,0.0487095384839511,0.9998730858135152,1.17718,0,0,1,0,0,1,1,0,0,0,0,0,2,1,1,0,0.4579575359821319,0.0,False
2021-04-05 03:00,1.17699,1.17706,1.17649,0,0,0,4.973319893284283e-05,0.1578858976224483,-0.0001374999999999,0.075906927476602,0.9999216330891244,1.1770888,1,1,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0.4753923416137695,0.0,True
2021-04-05 04:00,1.17591,1.17705,1.1759,0,0,0,-3.232207269755553e-05,0.0435807445602365,0.0003649999999999,0.0478265788031579,0.9994349993072648,1.17706,0,0,0,0,0,1,0,0,0,-1,-1,0,4,1,1,0,0.5047740340232849,0.0,False
2021-04-05 05:00,1.17492,1.17607,1.17478,0,0,0,-0.0001155223770421,-0.092909015083584,-0.0002025000000001,-0.0129665449914392,0.9989074902338946,1.17705,0,0,0,0,0,0,0,0,0,-1,-1,0,5,1,1,0,0.5043047070503235,0.0,False
2021-04-05 06:00,1.17486,1.17536,1.17466,1,1,0,-0.0001169252919213,-0.1389242858906503,-0.00075,-0.0724272195336351,0.998866747762589,1.1769138,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,0,0.4185734987258911,0.0,True
2021-04-05 07:00,1.17425,1.17526,1.17413,1,1,1,-0.0001269948321665,-0.1775117987757912,-0.0001249999999999,-0.1357619479697551,0.9988947119903346,1.176733496,0,0,0,0,0,1,0,1,0,-1,-1,0,7,-1,-1,0,0.4124084413051605,0.0,False
2021-04-05 08:00,1.17472,1.17571,1.17406,1,1,1,-6.347043536016831e-05,-0.0764379248281794,-0.0004374999999998,-0.1589834670521685,0.999464640275226,1.1764731464,1,1,0,1,1,0,0,1,0,0,0,0,8,1,1,0,0.4281268417835235,0.0,False
2021-04-05 09:00,1.17405,1.1749,1.17402,1,1,1,-6.543739895482594e-05,-0.033835431820423,0.0002499999999998,-0.2038072887976132,0.9996454280206588,1.176183568832,0,0,0,0,1,1,0,1,0,-1,-1,0,9,0,0,1,0.4163316786289215,,False
2021-04-05 10:00,1.17493,1.17507,1.17379,1,1,1,1.6872578755816733e-05,0.0545661729710892,-0.0004374999999998,-0.1875756020804982,1.000421133105333,1.17588066919552,1,1,0,1,1,0,1,1,0,0,0,0,10,0,0,0,0.4948710799217224,0.0,True
2021-04-05 11:00,1.17585,1.1759,1.17486,1,1,1,0.000108827294644,0.1297954046158641,4.249999999994536e-05,-0.1324279074276102,1.0012600431778178,1.17379,1,1,1,1,1,1,1,1,0,1,1,0,11,1,1,0,0.6141853332519531,0.0,False
2021-04-05 12:00,1.17787,1.17808,1.17561,1,1,1,0.0002536224653985,0.1703518825467568,0.000175,-0.0039970706054363,1.0023644807988676,1.17379,1,1,1,1,1,1,1,1,1,1,1,0,12,0,0,0,0.4778052568435669,0.0,True
2021-04-05 13:00,1.1797,1.18026,1.17779,1,1,1,0.0003644611983831,0.1307815182483195,0.0007824999999999,0.1670478840673967,1.003113153122276,1.1739616,1,1,1,1,0,1,1,1,1,1,1,0,13,0,0,0,0.4937569200992584,0.0,True
2021-04-05 14:00,1.17987,1.18148,1.17966,1,1,1,0.000323217523729,0.0395515352958993,0.0013775,0.3089872281385928,1.0026660725277023,1.174339504,1,1,1,0,0,1,1,0,1,1,1,0,14,0,0,0,0.6020439267158508,0.0,True
2021-04-05 15:00,1.18099,1.18132,1.17955,1,1,1,0.0003006131044106,0.0024078351643165,0.0002625,0.4484208347612726,1.0019789590101744,1.17491074368,1,0,0,0,0,0,1,0,1,0,-1,0,15,1,1,1,0.4639754891395569,0.0002793485253783,True
2021-04-05 16:00,1.18159,1.18166,1.18095,1,1,1,0.0002477168356337,0.0,0.0004525000000001,0.5433602711125433,1.0009533654881015,1.1754362841856,1,1,1,0,0,1,1,0,1,1,1,0,16,1,1,1,0.501893937587738,5.923869810264826e-05,True
2021-04-05 17:00,1.18126,1.18194,1.18121,1,1,1,0.0001305289827268,-0.0172041853834333,0.0006625,0.5921683683521416,0.9996696034132916,1.1760586557670398,0,1,1,0,0,1,1,0,1,0,1,0,17,-1,-1,0,0.4385228455066681,0.0,False
2021-04-05 18:00,1.18108,1.1813,1.18092,1,1,1,2.6689267502359983e-05,-0.0086020926917166,2.999999999997449e-05,0.5695632150944837,0.9985812810923028,1.1767644170749951,0,0,0,0,1,0,0,0,1,-1,-1,0,18,0,0,0,0.4852511882781982,0.0,True
2021-04-05 19:00,1.18131,1.18138,1.18077,1,1,1,-2.384836469177865e-05,0.0,-0.0002299999999999,0.5081730140202384,0.9980529472960696,1.1773854870259957,1,1,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0.576197624206543,0.0,True
2021-04-05 20:00,1.18125,1.18132,1.18095,1,1,1,-6.576779186831961e-05,0.0172041853834251,8.500000000011276e-05,0.4395438553006153,0.9980441774118776,1.1779320285828765,0,0,1,0,1,1,0,0,1,0,0,0,20,0,0,0,0.5142552256584167,0.0,True
2021-04-05 21:00,1.18126,1.18145,1.18101,0,0,0,-8.980892492129128e-05,0.0086020926917126,2.499999999994173e-05,0.3541569492694451,0.998420873826646,1.178412985152931,1,1,1,0,0,0,0,1,1,1,1,0,21,1,1,1,0.4674571454524994,0.0001608193321764,True
2021-04-05 22:00,1.18141,1.18151,1.18116,0,0,0,-9.195891952041538e-05,-0.0019860909796606,-4.749999999997812e-05,0.263107044002529,0.99918440254559,1.1788362269345791,1,1,1,0,0,0,0,1,1,1,1,0,22,0,0,0,0.4445359706878662,0.0,True
2021-04-05 23:00,1.18169,1.18172,1.18141,0,0,0,-7.642843017980196e-05,-0.0009930454898219,7.500000000160156e-06,0.1973758458910288,0.9999675452814986,1.17920867970243,1,1,1,1,1,1,0,1,1,1,1,0,23,-1,-1,-1,0.5126564502716064,0.000237004934781,True
2021-04-06 00:00,1.18139,1.18215,1.1813,0,0,0,-9.553024433509224e-05,-0.0219971203593478,0.0002524999999999,0.1395078467797071,1.000449207954066,1.1795364381381384,0,1,0,0,0,1,0,1,1,0,0,1,0,-1,-1,-1,0.5432724952697754,7.618725133329285e-05,True
2021-04-06 01:00,1.18105,1.1817,1.18086,0,0,0,-0.0001214374604063,-0.0687398044659688,4.999999999810711e-06,0.0788342374403714,1.0007146095491948,1.179902336798799,0,0,0,0,0,0,0,1,1,-1,-1,1,1,0,0,-1,0.5594481229782104,0.0001608996832815,False
2021-04-06 02:00,1.18076,1.18113,1.18033,0,0,0,-0.0001377417018673,-0.1687521833418704,-0.0001725000000001,0.0223692587805373,1.0006999094181854,1.1802170096469673,0,0,0,0,0,0,0,0,1,-1,-1,1,2,-1,-1,-1,0.4873155057430267,0.0003643048977828,True
2021-04-06 03:00,1.18025,1.18076,1.17996,0,0,0,-0.0001590388000891,-0.2701658824622321,-0.0001024999999998,-0.0299307405274816,1.0004489435330928,1.18215,0,0,0,0,0,1,0,0,1,-1,-1,1,3,0,0,-1,0.4449508786201477,-0.0004319252007182,False
2021-04-06 04:00,1.18055,1.18099,1.18019,0,1,0,-0.0001202620960728,-0.2553964961692002,-0.0004025,-0.0562563926522488,1.0002688714366537,1.18215,1,1,1,1,1,0,0,0,1,1,1,1,4,0,0,-1,0.4919594526290893,-0.0003725687770429,False
2021-04-06 05:00,1.18106,1.18122,1.18053,1,1,0,-5.536429674463198e-05,-0.1599826336423807,-0.0001050000000002,-0.0595363926221223,1.000370530951003,1.1820624,1,1,1,1,1,1,0,1,0,1,1,1,5,1,1,0,0.4698567986488342,0.0,False
2021-04-06 06:00,1.18044,1.18168,1.18024,1,1,0,-7.012470919673432e-05,-0.041170330511749,0.0004849999999998,-0.0668783735759289,1.0000775368880617,1.181978304,0,1,0,0,1,1,0,0,0,0,0,1,6,1,1,0,0.4534522891044616,0.0,False
2021-04-06 07:00,1.18202,1.18209,1.17968,1,1,1,4.08825359719115e-05,0.0742594544647231,-0.0005774999999998,-0.0216736088093151,1.0007081316679411,1.17968,1,1,0,1,1,0,1,1,0,0,0,1,7,0,0,0,0.4595288932323456,0.0,True
2021-04-06 08:00,1.18135,1.182,1.17951,1,1,1,1.6249128494856438e-05,0.1001189397374451,0.0008025,-0.003556319894488,1.000624004655662,1.18209,0,0,0,0,1,1,1,0,1,-1,-1,1,8,0,0,0,0.4903168380260467,0.0,True
2021-04-06 09:00,1.18126,1.18218,1.18066,1,1,1,-6.076015852615106e-06,0.0838727860859955,8.249999999998536e-05,0.0277227190794803,1.0003424405153651,1.17951,0,1,1,0,0,0,1,0,0,0,1,1,9,0,0,0,0.4770417809486389,0.0,True
2021-04-06 10:00,1.1808,1.18185,1.18024,1,1,1,-4.705904860954731e-05,-0.0154432564982685,-9.74999999998616e-05,0.0144169745765978,0.9999990281433112,1.17951,0,0,0,0,0,0,0,0,1,-1,-1,1,10,-1,-1,0,0.4682557582855224,0.0,False
2021-04-06 11:00,1.18055,1.18096,1.18026,1,1,1,-6.979277564038348e-05,-0.0513417199098019,-0.0001899999999999,-0.0019679002583156,0.9996879939439168,1.1796168,0,0,1,0,0,0,0,0,1,0,0,1,11,1,1,1,0.5033846497535706,0.0003471751795149,True
2021-04-06 12:00,1.18286,1.18334,1.1804,1,1,1,8.830993688244875e-05,0.0193555511128451,-0.0008174999999999,0.0647744049259915,1.000460759930241,1.179719328,1,1,1,1,1,0,1,1,1,1,1,1,12,1,1,1,0.5987067222595215,0.0004056315175688,True
2021-04-06 13:00,1.18392,1.18397,1.18261,1,1,1,0.000181954714938,0.0856771463864897,0.0008274999999999,0.1385073666401162,1.001080244564017,1.17993656832,1,1,1,1,1,1,1,1,1,1,1,1,13,0,0,1,0.4684877693653106,4.22307997668403e-05,False
2021-04-06 14:00,1.18381,1.18459,1.18357,1,1,1,0.0001543973150946,0.1277574279372546,0.0011350000000001,0.2120062570750072,1.0010058891477167,1.1802592428544,0,1,1,0,1,1,1,0,1,0,1,1,14,1,1,1,0.3684263825416565,0.0006584556682058,True
2021-04-06 15:00,1.18509,1.18534,1.18373,1,1,1,0.0001845244589263,0.15655265493919,-0.00011,0.2797645145057857,1.0011367635365518,1.1806923185689602,1,1,1,1,1,0,1,1,1,1,1,1,15,0,0,0,0.3590682446956634,0.0,True
2021-04-06 16:00,1.18555,1.18559,1.18461,1,1,1,0.0001673409781051,0.1688991568040925,0.0004975,0.3426364931523123,1.0009824540005996,1.181250040340685,1,1,1,0,1,1,1,0,1,1,1,1,16,0,0,-1,0.5318589806556702,-3.3738476201583545e-05,False
2021-04-06 17:00,1.18554,1.18603,1.18521,1,1,1,0.0001049700850011,0.153193214709184,0.0005524999999999,0.3997718273400863,1.0005251367558914,1.181857634692989,0,1,1,0,0,1,1,0,1,0,1,1,17,-1,-1,0,0.4263384342193603,0.0,False
2021-04-06 18:00,1.1871,1.18743,1.18538,1,1,1,0.0001438609924937,0.0735523411953026,-0.00028,0.4429108964640008,1.000662339914857,1.182525213142111,1,1,1,1,0,0,1,1,1,1,1,1,18,-1,-1,-1,0.5347785949707031,0.0014510114899863,True
2021-04-06 19:00,1.18737,1.18738,1.18668,1,1,1,0.0001165888162673,0.0104460257728337,0.0007099999999999,0.4626873475199271,1.0004292424089791,1.1834080747765308,1,0,1,0,0,1,1,0,1,0,0,1,19,-1,-1,-1,0.4878784716129303,0.0005814541409647,True
2021-04-06 20:00,1.1874,1.18776,1.18723,1,1,1,5.69296190487999e-05,-0.0011419323424795,0.0005174999999999,0.4799620983173425,0.9999711103623108,1.1841320213167552,1,1,1,0,0,0,1,0,1,1,1,1,20,-1,-1,0,0.5692333579063416,0.0,False
2021-04-06 21:00,1.18712,1.1877,1.18696,1,1,1,-2.109571411473615e-05,-0.0304761385908776,0.0001524999999999,0.4351664140650055,0.999385756031024,1.1848576170534042,0,0,0,0,0,0,0,0,1,-1,-1,1,21,0,0,0,0.4946240484714508,0.0,True
2021-04-06 22:00,1.18713,1.18748,1.18713,1,1,1,-6.793830713538898e-05,-0.0129542046104798,-0.0001349999999999,0.3743145309492344,0.999032190639199,1.1854380936427231,1,0,1,0,1,0,0,0,1,0,0,1,22,-1,-1,1,0.8401566743850708,-0.0,False
2021-04-06 23:00,1.18737,1.1874,1.18704,0,0,1,-7.84044844571864e-05,0.0011419323424795,-0.0001249999999999,0.32464711817312,0.9991329694169352,1.1859024749141789,1,0,0,0,1,1,0,1,1,0,-1,1,23,0,0,1,0.6408205032348633,,False
2021-04-07 00:00,1.18722,1.18754,1.18684,1,1,0,-9.956864038224828e-05,0.0304761385908776,0.0001600000000001,0.2557092504585366,0.9993428079505534,1.1862739799313429,0,1,0,0,1,1,0,1,1,0,0,2,0,1,1,1,0.9624722599983216,0.0002694646075079,True
2021-04-07 01:00,1.18729,1.18777,1.18714,1,1,0,-0.0001026204228166,0.0152380692954388,-3.250000000010189e-05,0.1930972968278705,0.9996743243286106,1.1865711839450743,1,1,1,0,0,0,0,1,1,1,1,2,1,1,1,1,0.6226605176925659,0.0004041186424981,True
2021-04-07 02:00,1.18669,1.18749,1.18657,1,1,0,-0.0001414483946429,-0.0842402007177081,0.0001474999999999,0.1171757698648559,0.999959677307109,1.18777,0,0,0,0,0,1,0,1,1,-1,-1,2,2,1,1,0,0.5285234451293945,0.0,False
2021-04-07 03:00,1.18667,1.18695,1.18655,1,1,0,-0.0001412037179251,-0.1616666922394671,-0.0002774999999999,0.0591690678285072,1.0001347096940891,1.18777,0,0,0,1,0,0,0,1,1,-1,-1,2,3,1,1,0,0.5972530245780945,0.0,False
2021-04-07 04:00,1.18706,1.18717,1.18666,1,1,1,-9.906880234513252e-05,-0.183435278568138,-0.0002575,0.0237570535677163,1.000456829326436,1.1877212,1,1,1,1,0,1,0,1,0,1,1,2,4,0,0,0,0.451587051153183,0.0,True
2021-04-07 05:00,1.1874,1.1875,1.1869,1,1,1,-5.4654536635399e-05,-0.1700559244398959,0.000105,0.0143374394553849,1.0006558924952902,1.187674352,1,1,1,1,1,1,0,1,0,1,1,2,5,1,1,0,0.4929609596729278,0.0,False
2021-04-07 06:00,1.18702,1.18818,1.18639,1,1,1,-6.55841622702369e-05,-0.1567880969045992,0.0003624999999998,0.0028355825382157,1.0004975000995415,1.18639,0,1,0,0,1,1,0,0,0,0,0,2,6,0,0,0,0.4663704931735992,0.0,True
2021-04-07 07:00,1.18789,1.18817,1.18651,1,1,1,-6.977482132924375e-06,-0.1017175327316331,-0.0003225,0.0190714925990468,1.0009113216594252,1.18639,1,0,1,1,1,0,1,1,1,0,0,2,7,-1,-1,-1,0.4678962528705597,0.0011630749003379,True
2021-04-07 08:00,1.18862,1.18873,1.18658,1,1,1,5.068490976536141e-05,-0.0510708017208884,0.0001575,0.0626127186370414,1.001189924531095,1.1864616,1,1,1,1,1,1,1,1,1,1,1,2,8,0,0,-1,0.5167846083641052,-9.2535731410881e-05,False
2021-04-07 09:00,1.18842,1.18897,1.18772,1,1,1,3.2956251289249935e-05,-0.012940471470237,0.0006325,0.103390082791872,1.0008548703897269,1.18658,0,1,1,0,1,1,1,0,1,0,1,2,9,0,0,1,0.5120918154716492,0.0004625852628746,False
2021-04-07 10:00,1.18921,1.18983,1.18826,1,1,1,6.0891403600526464e-05,-0.0072826892619156,-0.0001149999999998,0.1469800279340976,1.0008114289994268,1.1867712,1,1,1,1,1,0,1,0,1,1,1,2,10,1,1,0,0.4647606909275055,0.0,False
2021-04-07 11:00,1.18893,1.1897,1.18865,1,1,1,2.4598742101078204e-05,0.0333803427026289,0.000415,0.1606284471089931,1.0003078623412904,1.18707708,0,0,1,0,1,1,1,0,1,0,0,2,11,1,1,0,0.4215373992919922,0.0,False
2021-04-07 12:00,1.18846,1.18894,1.18768,1,1,1,-3.6195118673232416e-05,0.0185108436667933,0.000175,0.1660814216066519,0.9996312790189128,1.187352372,0,0,0,0,0,0,1,0,1,-1,-1,2,12,1,1,-1,0.459015280008316,-0.0004037209615287,False
2021-04-07 13:00,1.18915,1.18979,1.18822,0,0,1,-1.3752886340134872e-05,-0.0203861750512203,-0.0004774999999999,0.162838552433792,0.9996755220172016,1.1876001347999998,1,1,1,1,0,0,0,1,1,1,1,2,13,0,0,-1,0.5364652872085571,-0.0005379100513536,False
2021-04-07 14:00,1.19006,1.19147,1.18879,0,0,0,4.3718507382750605e-05,0.0138180278184533,0.0,0.1771668491763462,1.0000100695526395,1.18782312132,1,1,1,1,1,1,1,1,1,1,1,2,14,-1,-1,-1,0.6264051198959351,0.0010683131587578,True
2021-04-07 15:00,1.18891,1.19035,1.1887,0,0,0,-3.764046099328784e-05,0.0120055576720317,0.0009149999999999,0.1621782236625149,0.9995937655795868,1.1882607467616,0,0,0,0,0,1,0,0,1,-1,-1,2,15,-1,-1,0,0.447949081659317,0.0,False
2021-04-07 16:00,1.18822,1.18902,1.18817,0,0,0,-0.0001119156345143,-0.0205116577204262,-0.000175,0.1031487156785545,0.999134253421854,1.19147,0,0,0,0,0,0,0,0,1,-1,-1,2,16,-1,-1,0,0.4501068592071533,0.0,False
2021-04-07 17:00,1.18824,1.18867,1.18801,0,0,0,-0.0001184530157503,-0.0724358168393165,-0.0006375,0.0382823372883447,0.999149766540227,1.19147,1,0,0,0,0,0,0,1,1,0,-1,2,17,1,1,-1,0.4416440427303314,-0.0003617488453481,False
2021-04-07 18:00,1.18657,1.18854,1.18647,0,0,0,-0.0002119086063922,-0.0310899939895517,0.0002549999999998,-0.0468998504308891,0.9987485730377696,1.1913316,0,0,0,0,1,1,0,0,0,-1,-1,2,18,1,1,0,0.4666320383548736,0.0,False
2021-04-07 19:00,1.18721,1.18726,1.18608,0,0,0,-0.0001541259743201,0.0146706468892067,-0.00099,-0.1012041228064938,0.9992277103141396,1.191039904,1,0,0,1,1,0,0,1,0,0,-1,2,19,0,0,0,0.5514397621154785,0.0,True
2021-04-07 20:00,1.18657,1.18747,1.18656,0,0,0,-0.0001443471836565,0.0077631793645153,6.250000000007638e-05,-0.1799280341690098,0.9995344571737604,1.19064311168,0,1,1,1,0,1,0,1,0,0,1,2,20,0,0,0,0.4933760166168213,0.0,True
2021-04-07 21:00,1.18692,1.18696,1.18639,0,0,0,-8.277704227540255e-05,0.0002139279599559,-0.0002474999999999,-0.1916468785764877,1.0000636853434552,1.1902780627456,1,0,0,1,0,0,0,1,0,0,-1,2,21,-1,-1,0,0.6561716198921204,0.0,False
2021-04-07 22:00,1.187,1.18731,1.1869,0,0,0,-3.5070489886860896e-05,-0.0146706468892067,-5.000000000032756e-06,-0.1948562674255638,1.0005379497257945,1.189942217725952,1,1,1,1,0,1,0,1,0,1,1,2,22,0,0,-1,0.4624151587486267,,False
2021-04-07 23:00,1.18723,1.18732,1.18677,0,0,0,8.62244969610876e-06,0.0079359833393056,7.000000000023654e-05,-0.1770674604650935,1.0009243403216728,1.1896332403078758,1,1,0,1,1,1,1,1,0,0,0,2,23,-1,-1,-1,0.4728067815303802,0.0003876066971695,True
