date_time,Open,High,Low,Close,Volume,Close_bool,High_bool,Low_bool,High_label_bool,Low_label_bool,High_macd,Low_macd,High_rsi,Low_rsi,High_dpo,Low_dpo,High_coppock,Low_coppock,High_poly_interpolation,Low_poly_interpolation,parabolic_sar,High_bool__Low_bool,High_label_bool__Low_label_bool,weekday,hour
2021-06-07 09:00,1.21618,1.21643,1.21526,1.21607,3208,0,0,1,1,1,-7.764768035311447e-05,-0.0001709814882201524,0.05893212898814121,0.04406636412167717,0.00021000000000004349,0.000180000000000069,-0.015589514252800682,-0.10335842225840416,0.9999784722871042,0.9999931653913305,1.2172313801445016,0,1,0,9
2021-06-07 10:00,1.21612,1.21628,1.21506,1.21559,2815,0,0,0,1,1,-0.00010380689746502549,-0.0001807120855610356,-0.03280145739719717,0.027764674419744506,-0.00013000000000018552,0.00025999999999992696,-0.03365442998163091,-0.10237155176685156,0.9998897806249075,1.0001567947845054,1.2169562421300515,-1,1,0,10
2021-06-07 11:00,1.21557,1.21759,1.21549,1.21648,3383,1,1,1,1,1,-3.4853204826208674e-05,-0.0001538566377989925,0.03599689910308623,0.020014546020544047,-0.00048250000000016335,-0.00019250000000003986,-0.0045928976469983345,-0.08703348315268586,1.0004750036401724,1.0004365589721884,1.21448,1,1,0,11
2021-06-07 12:00,1.21647,1.21684,1.21599,1.21632,2725,0,0,1,1,1,-4.1284199468624174e-05,-0.00010065966583710313,0.07195070771200562,0.041079859985282324,0.0008049999999999446,4.0000000000040004e-05,0.01317828058698907,-0.048969498005912604,1.0002723551793307,1.0007219785188612,1.21448,0,1,0,12
2021-06-07 13:00,1.21633,1.21814,1.21613,1.21811,4509,1,1,1,1,1,3.629257357907795e-05,-5.648594523539012e-05,0.12039214106612156,0.0652133043249428,-0.00037250000000010886,0.00032250000000000334,0.060854121538631414,0.0028618613736140185,1.0006903161595784,1.0007698710012882,1.2146044,1,1,0,13
2021-06-07 14:00,1.2181,1.21917,1.21738,1.21875,5651,1,1,1,1,1,0.0001451435979341034,5.068286652840234e-05,0.07752039974105862,0.08130369191972059,0.00020500000000001073,-0.00011749999999977057,0.11519721744884072,0.07081247499310621,1.0011267354255948,1.0011300028533063,1.214816536,1,1,0,14
2021-06-07 15:00,1.21877,1.22001,1.21853,1.21985,4460,1,1,1,1,1,0.0002554343988166325,0.00018522053192728926,0.14810282662430396,0.12476495164296159,0.0006300000000001305,0.00037250000000010886,0.20567095990084347,0.15964463259871128,1.001331898993228,1.0014073919345599,1.2151648131200001,1,1,0,15
2021-06-07 16:00,1.21984,1.22017,1.21937,1.21948,2454,0,1,1,1,1,0.00031686779964420575,0.00030965414698675624,0.15363275232891205,0.20723355931964194,0.0006375000000000686,0.0006774999999998865,0.27405026241493136,0.26465184960292026,1.0010084462203241,1.0013584053374567,1.2156493318080002,1,1,0,16
2021-06-07 17:00,1.2195,1.21983,1.21914,1.21969,1464,1,0,0,1,1,0.00031182685053720747,0.00035224105860050584,0.07483369297824871,0.17886230899798716,0.0003750000000000142,0.0007650000000001267,0.2859017455164973,0.3227588952401662,1.000336294542474,1.0007492136593872,1.2161918119910402,-1,1,0,17
2021-06-07 18:00,1.21971,1.2199,1.21938,1.21944,1003,0,1,1,1,1,0.00029083984729227604,0.0003704870392212149,-0.012460046349961118,0.10121905842617562,-0.0001474999999999671,3.500000000000725e-05,0.29387128166892135,0.3500920282275019,0.9997689433604857,1.0001219885007184,1.2166691945521153,1,1,0,18
2021-06-07 19:00,1.21944,1.21953,1.21923,1.21942,731,0,0,0,1,1,0.0002322156847068133,0.00034678680761062375,-0.04872216628210191,0.02579465042476614,4.249999999994536e-05,9.999999999998899e-05,0.2647694323592647,0.3498378285269596,0.9992312163543771,0.9994647734941314,1.2170892912058615,-1,1,0,19
2021-06-07 20:00,1.21942,1.21942,1.2189,1.21893,695,0,0,0,0,1,0.00016913778134902712,0.0002857603313407268,-0.002084477014405506,0.015097618937521595,-0.00013999999999980695,6.750000000010914e-05,0.2206995945874503,0.3187800836122463,0.9988770742553685,0.9988595144474685,1.217458976261158,-1,0,0,20
2021-06-07 21:00,1.21892,1.21939,1.21884,1.21906,974,1,0,0,0,0,0.00011129492137249583,0.00022111706040781455,0.00786592938139885,0.022203099157236728,-0.000140000000000029,-0.00018749999999978506,0.16051231947494887,0.26208223097485545,0.9988677487963614,0.998681852769943,1.2177842991098191,-1,-1,0,21
2021-06-07 22:00,1.21906,1.21922,1.21898,1.21917,1221,1,0,1,0,0,5.05773668954036e-05,0.0001698551219847553,-0.0031675917203308757,0.00024364252071018555,0.0,-0.00014750000000018915,0.1025081354184215,0.19961008854575701,0.9990918607138303,0.9989350105952935,1.2180705832166407,0,-1,0,22
2021-06-07 23:00,1.21917,1.21928,1.219,1.21905,355,0,1,1,0,0,5.8037107623790454e-06,0.00012162232521850907,-0.0057242141091148335,-0.011167094969483315,-0.0001074999999999271,4.999999999988347e-05,0.05644378564776885,0.14940339320483056,0.999529410100567,0.9993712975231315,1.2183225132306439,1,-1,0,23
2021-06-08 00:00,1.21905,1.21941,1.21826,1.21855,2465,0,1,0,0,0,-2.2175501097475942e-05,2.903795228359669e-05,0.025967707374846993,-0.05370496024278659,-4.500000000007276e-05,0.0002300000000001745,0.01950098853923146,0.07857185238714234,1.0000102494673309,0.999469848848711,1.22017,0,-1,1,0
2021-06-08 01:00,1.21855,1.21908,1.21839,1.21872,2204,1,0,1,0,0,-6.746714703360142e-05,-3.103651938882591e-05,-0.0517110748814088,-0.07856193005633871,0.00016250000000006537,-0.0003975000000000506,-0.012557616138155786,0.020389667640246627,1.0002466694919498,0.9998060309728836,1.22017,0,-1,1,1
2021-06-08 02:00,1.21872,1.21884,1.2182,1.2183,3134,0,0,0,0,0,-0.00011533826731136509,-8.793612561415541e-05,-0.08806806415304902,-0.110727747626863,-7.25000000001419e-05,-7.25000000001419e-05,-0.04006141490241148,-0.028016784330814812,1.000446894753036,1.0000895820735765,1.2200936,-1,-1,1,2
2021-06-08 03:00,1.21827,1.21831,1.21779,1.21798,2588,0,0,0,0,0,-0.00018056091217087244,-0.0001537024781259283,-0.24982782261037395,-0.1604261396447625,-7.00000000000145e-05,3.999999999981796e-05,-0.07449492316990781,-0.06319626865515064,1.0003247363891687,1.0003024814017645,1.219979984,-1,-1,1,3
2021-06-08 04:00,1.21795,1.21809,1.21773,1.21791,1238,0,0,0,0,0,-0.0002330450670384143,-0.00019889225318558566,-0.2297325004494918,-0.22075604016334388,-0.00026999999999999247,-0.00023749999999989058,-0.10046050294170365,-0.09383547495927272,1.0001366715866418,1.0004335817288685,1.21980478528,-1,-1,1,4
2021-06-08 05:00,1.2179,1.21829,1.21761,1.21772,1377,0,1,0,0,0,-0.0002474591013892775,-0.00023219184960376579,-0.21347698757055003,-0.21143849073698678,-0.0002925000000002509,-0.00010250000000011639,-0.11020695113445407,-0.11633282860570107,1.000119997604187,1.0004173500935378,1.219597306752,0,-1,1,5
2021-06-08 06:00,1.21773,1.21852,1.21764,1.21768,3402,0,1,1,0,0,-0.00023477737497973339,-0.0002461914307659161,-0.06935519351534757,-0.1192022334457844,-1.2499999999970868e-05,-8.249999999998536e-05,-0.10370450652683998,-0.11340492473119455,1.0002473687325522,1.000394335312874,1.2193588299417601,1,-1,1,6
2021-06-08 07:00,1.21769,1.21837,1.21642,1.21727,6016,0,0,0,0,0,-0.0002294929548342763,-0.00032657121479328125,0.018038468690587547,-0.02693186079012286,0.00020250000000010537,0.00028999999999990145,-0.09270030656603523,-0.14488032159836747,1.0000513564756197,0.9997949304244003,1.219148970348749,-1,-1,1,7
2021-06-08 08:00,1.21727,1.21789,1.21665,1.2176,4789,1,0,1,1,0,-0.0002496588091756992,-0.00035106324848540856,0.007087246111460704,0.0,0.00010249999999989434,-0.000660000000000105,-0.09647051511573818,-0.1603142126409213,0.9998690554390534,0.9996245778965385,1.2187669144999242,0,0,1,8
2021-06-08 09:00,1.2176,1.21768,1.21681,1.21742,4018,0,0,1,1,0,-0.00026691948294715943,-0.00034290910242720004,-0.003691801594096905,0.013063470687373551,-0.00022500000000014175,-0.00022999999999995246,-0.10189915498893547,-0.16251160620101673,0.9997898513976894,0.9998034466515001,1.2184383464699349,0,0,1,9
2021-06-08 10:00,1.21743,1.21807,1.21693,1.21775,6143,1,1,1,1,1,-0.00024255545099420898,-0.00031649156451811136,0.028489975957171017,0.0334374365141169,-0.0003224999999997813,0.00010750000000014914,-0.08900236198352632,-0.13936273031704283,1.0000284146456249,1.0000824783306828,1.218155777964144,1,1,1,10
2021-06-08 11:00,1.21775,1.21832,1.21711,1.21781,4400,1,1,1,1,1,-0.00020176070271048772,-0.0002754613292837632,0.0806278739309442,0.05413336223366631,7.999999999985796e-05,5.500000000013827e-05,-0.06468589599633336,-0.11458699323846028,1.0002493701405641,1.0003469928167446,1.21642,1,1,1,11
2021-06-08 12:00,1.2178,1.21882,1.21724,1.21758,6870,0,1,1,1,1,-0.00013639175845358442,-0.00022998606229235774,0.1341983873577086,0.04739494109421463,9.750000000008363e-05,8.749999999979607e-05,-0.027304686600956637,-0.09084052703028608,1.0004833316102018,1.0004391833415025,1.21642,1,1,1,12
2021-06-08 13:00,1.21756,1.21844,1.21708,1.21825,6967,1,0,0,0,1,-0.00011489561206960445,-0.00020209156189996772,0.09210085618080666,0.02608585114402573,0.00040749999999989406,0.0001500000000000945,-0.008525022327037605,-0.05772290121927167,1.0003286674367435,1.0003523682125628,1.2165160000000002,-1,0,1,13
2021-06-08 14:00,1.2183,1.2193,1.21798,1.21859,8235,1,1,1,0,1,-4.2629175474782194e-05,-0.00011857129002457899,0.0871390962813165,0.08449954080731775,-0.00028000000000028,-0.00027250000000011987,0.03545492593435929,-0.007317526900681601,1.0004525142747345,1.0005470851483123,1.21660816,1,0,1,14
2021-06-08 15:00,1.2186,1.2186,1.21768,1.21792,3300,0,0,0,0,1,-4.1787625622252136e-05,-8.087508152306331e-05,0.044650767630646626,0.10825202267113421,0.0005100000000000104,0.0004850000000000687,0.04748583133087617,0.02365097658884016,1.0000567012587769,1.0003113250540903,1.2167696704,-1,0,1,15
2021-06-08 16:00,1.21792,1.21819,1.21776,1.21781,1881,0,0,1,0,1,-6.715556152486936e-05,-4.944156280381164e-05,0.08911782334405083,0.13031873750026773,-3.250000000010189e-05,5.500000000013827e-05,0.043780006718835696,0.05269575134987158,0.9996122277182157,1.000094836893988,1.216921490176,0,0,1,16
2021-06-08 17:00,1.2178,1.21788,1.21739,1.21775,1775,0,0,0,0,1,-0.0001010864387274172,-5.218643509914163e-05,0.10996643950028373,0.10232999865238024,-0.0003024999999998723,5.749999999982158e-05,0.013452826648209487,0.05115144594408402,0.9992905235218492,0.9997507039500391,1.21706420076544,-1,0,1,17
2021-06-08 18:00,1.21774,1.21818,1.21773,1.21796,1421,1,1,1,0,1,-9.944651762374809e-05,-3.0780285243510425e-05,0.13942639426268244,0.1401902367455914,-0.00033250000000006885,-0.00024999999999986144,-0.002813960848832929,0.057864171818945605,0.9994115201328907,0.9996865513024005,1.2171983487195135,1,0,1,18
2021-06-08 19:00,1.21798,1.21811,1.21711,1.21735,1696,0,0,0,0,0,-9.898335351980688e-05,-5.655369110258434e-05,0.08770585422937238,0.11128445778623997,8.999999999992347e-05,0.00023250000000007987,-0.009818089331933438,0.042701069753007755,0.9995959813410237,0.9993463021285889,1.2193,-1,-1,1,19
2021-06-08 20:00,1.21733,1.21752,1.21721,1.21726,746,0,0,1,0,0,-0.00013224161983339477,-6.446962868978279e-05,-0.02876106094295694,0.04896399339922075,0.00018749999999978506,-0.0002500000000000835,-0.04420288052618508,0.02083505223607511,0.9995455951138895,0.9993774679204569,1.2193,0,-1,1,20
2021-06-08 21:00,1.21725,1.21743,1.21721,1.21725,543,0,0,1,0,0,-0.0001526821348531633,-6.701271164928714e-05,-0.08836646419643612,0.01078115561181614,-0.0002900000000001235,-0.00010500000000002174,-0.07260696448578624,-0.0006439998217231301,0.9996355889087262,0.9995228783538798,1.2192124,0,-1,1,21
2021-06-08 22:00,1.21727,1.21733,1.21711,1.21717,543,0,0,0,0,0,-0.00016430738927756714,-7.228391166315192e-05,-0.05996686848830457,0.009866552680425023,-0.00016750000000009813,5.0000000000105516e-05,-0.09328672901102267,-0.015627013458526736,0.9997612429173911,0.9996908369081428,1.219128304,-1,-1,1,22
2021-06-08 23:00,1.21716,1.21735,1.21711,1.21724,404,1,1,1,1,0,-0.00016176538466007004,-7.244220154146548e-05,0.010377394731738265,-0.00471995902968203,-7.749999999995261e-05,-4.999999999988347e-05,-0.09534173035733502,-0.025565006372577546,0.999987299995185,0.9999442889809144,1.21904757184,1,0,1,23
2021-06-09 00:00,1.21725,1.21778,1.21714,1.21749,1696,1,1,1,1,1,-0.00012394293442428793,-6.73078802377067e-05,0.0245583583764436,-0.05204846784459072,-0.00012250000000002537,-3.250000000010189e-05,-0.08598682141897983,-0.037904127964129064,1.0004137711121888,1.0001870767386307,1.2189700689664,1,1,2,0
2021-06-09 01:00,1.2175,1.21804,1.21737,1.21801,1359,1,1,1,1,1,-7.655661154107722e-05,-4.620846134948555e-05,-0.023515750124918466,-0.04412386061886364,0.00015499999999990521,-4.249999999994536e-05,-0.06268746080871257,-0.028347663436532333,1.000730408942419,1.0004223396418723,1.218895666207744,1,1,2,1
2021-06-09 02:00,1.21802,1.21841,1.21782,1.2184,1217,1,1,1,1,1,-1.8465476889620763e-05,-2.063290523307709e-06,-0.07465776491879494,0.00899458562523936,0.00014500000000006175,1.0000000000065512e-05,-0.01973562915743821,-0.0056607410543647796,1.0008715409636328,1.0005598540500527,1.2188242395594342,1,1,2,2
2021-06-09 03:00,1.21839,1.21852,1.21792,1.21804,1361,0,1,1,1,1,2.6739487086168887e-05,3.188086866626959e-05,0.022807089127502844,0.05684737685702368,0.00022250000000001435,0.00025749999999979956,0.018314632331263587,0.019849434376443504,1.0007074119475927,1.000602037069955,1.2187556699770568,1,1,2,3
2021-06-09 04:00,1.21804,1.21807,1.21785,1.21793,1015,0,0,0,1,1,2.5699093582138565e-05,4.673015667607307e-05,-0.12085924867765441,-0.08806870942173017,0.000260000000000149,0.00017999999999984695,0.035031274313862985,0.03863764979219375,1.00019476340689,1.0004313984383357,1.2186898431779745,-1,1,2,4
2021-06-09 05:00,1.21792,1.218,1.21755,1.21777,983,0,0,0,1,1,1.991968389601318e-05,3.404815498703462e-05,-0.10233546528886928,-0.22059450522440582,-0.000180000000000069,6.499999999998174e-05,0.04110605691420453,0.040728526376929856,0.9998052037500798,1.000070616180089,1.2186266494508555,-1,1,2,5
2021-06-09 06:00,1.21776,1.21868,1.21765,1.21802,2684,1,1,1,1,1,5.9290763756867026e-05,3.0224348663712066e-05,-0.01436658197500007,-0.26208353439604926,-0.0003174999999999706,-0.00019250000000003986,0.05844481832894535,0.04268538374806407,0.9998459348812139,0.9998492572282882,1.21711,1,1,2,6
2021-06-09 07:00,1.21804,1.21843,1.2176,1.21826,2938,1,0,0,1,1,6.541183569729343e-05,2.251160085265439e-05,0.2222222222222222,-0.033199296777252196,0.0003850000000000797,-1.2499999999970868e-05,0.0663799224129783,0.03898021800896873,0.9997406903005533,0.9996749588037618,1.21711,-1,1,2,7
2021-06-09 08:00,1.21829,1.21926,1.21816,1.21882,3887,1,1,1,1,1,0.00011914556024502878,5.164312128043626e-05,0.2438895739282111,0.1621658616610291,-0.00016250000000006537,-0.000140000000000029,0.09062820019762306,0.04830915835816573,1.0000006275348472,0.999830967135793,1.2171728,1,1,2,8
2021-06-09 09:00,1.21883,1.21916,1.21837,1.21908,2636,1,0,1,1,1,0.00014028317822247527,7.988690535377822e-05,0.06285576630466838,0.2466256716329076,0.0003775000000001416,0.0002149999999998542,0.09449722942918033,0.05853256694252529,1.00012880446921,1.0000796577101088,1.217298032,0,1,2,9
2021-06-09 10:00,1.21908,1.2195,1.21886,1.21921,1962,1,1,1,1,1,0.00016764215757076223,0.00012378055509910583,-0.0017667325519408195,0.1877321645261042,7.249999999991985e-05,0.00012249999999980332,0.11625136574021179,0.0828664045798027,1.0001823894085844,1.0003187627745858,1.21741575008,1,1,2,10
2021-06-09 11:00,1.21922,1.21976,1.21896,1.21948,2197,1,1,1,1,0,0.00019197885929931693,0.00015001124999632618,0.0,0.09756045520856782,8.000000000008001e-05,0.00027250000000011987,0.13061650916411469,0.10192790702728953,1.0002324021141065,1.000407867608902,1.2175824900736,1,0,2,11
2021-06-09 12:00,1.21948,1.21965,1.21893,1.21946,3416,0,0,0,0,0,0.00018909539158194674,0.00015515788833348355,0.0025755998803730362,0.02431046027391215,0.00024249999999992333,0.000180000000000069,0.1306153385561313,0.11294012190723524,1.0001346195539296,1.0003058186501177,1.21780024106624,-1,-1,2,12
2021-06-09 13:00,1.21946,1.22179,1.21946,1.22149,5833,1,1,1,0,0,0.00031246076208243305,0.00018220390872376939,0.0012877999401864626,0.0,-0.0005249999999998867,-0.00012250000000002537,0.19385043276408406,0.1324321331137974,1.000944610676579,1.0004073110840497,1.2179962169596161,1,-1,2,13
2021-06-09 14:00,1.22148,1.22165,1.21812,1.21857,6655,0,0,0,0,0,0.00036227300717316997,0.00010180392954041217,-0.013605483083274694,-0.1467189789921025,0.0010775000000000645,0.0005924999999999958,0.23092147588652706,0.10062636157814316,1.0009826336986196,0.9997072167848945,1.21812,-1,-1,2,14
2021-06-09 15:00,1.21856,1.21905,1.21831,1.21837,4187,0,0,1,0,0,0.0002055551915643287,5.568257305502524e-05,-0.13527352314715624,-0.22208442536559692,0.0011149999999999771,-0.0005849999999998357,0.18836382291026374,0.07493846927232004,0.9995780354545813,0.9994939765976825,1.21812,0,-1,2,15
2021-06-09 16:00,1.21836,1.2184,1.21741,1.21761,2120,0,0,0,0,0,5.1579684502588456e-05,-3.6224014499871855e-05,-0.22086325606964397,-0.29658469015699496,-0.0011725000000000207,-1.5000000000098268e-05,0.09096080957824644,0.00846785195157564,0.9986356640219622,0.9990917172808127,1.22179,-1,-1,2,16
2021-06-09 17:00,1.21759,1.218,1.21754,1.21789,1693,1,0,1,0,0,-7.676849075655221e-05,-8.619524710544484e-05,-0.23407223164266394,-0.18482267486587628,-0.0008749999999999591,-0.0004349999999999632,-0.011884828256958083,-0.030067483506580367,0.9982422209946095,0.999139006188571,1.22179,0,-1,2,17
2021-06-09 18:00,1.21787,1.21838,1.21779,1.2179,1761,1,1,1,0,0,-0.00013237297879644744,-9.940806100331464e-05,-0.11849748021374357,-0.0907915454407659,-0.0004574999999999996,-0.00022250000000001435,-0.05392284523587069,-0.06057598058870026,0.998619209742752,0.9994955556728614,1.2216148,1,-1,2,18
2021-06-09 19:00,1.21789,1.2181,1.21742,1.21773,1603,0,0,0,0,0,-0.00018128620714652103,-0.00012822915313377895,-0.06562530732651381,-0.011041842000757349,0.00016000000000016001,0.00024999999999986144,-0.12038254359477377,-0.0926910979648618,0.9991420948670334,0.9997212945178382,1.221446608,-1,-1,2,19
2021-06-09 20:00,1.21771,1.21797,1.2175,1.21775,788,1,0,1,0,0,-0.00021345553378954965,-0.00013631215350772428,-0.07551651111569964,0.021016358375356765,-1.2499999999970868e-05,-0.0001425000000001564,-0.1750607598000455,-0.09961771475928621,0.9997427987028292,1.0000832129247705,1.2212851436799999,0,-1,2,20
2021-06-09 21:00,1.21774,1.21808,1.21766,1.21789,794,1,1,1,0,0,-0.00021764099031070327,-0.00012555709942025162,-0.06682648950937506,0.012821428928203815,-0.00016249999999984333,-9.249999999982883e-05,-0.1842129480685913,-0.10395967344905396,1.0003970742706856,1.0004845764070371,1.2211301379328,1,-1,2,21
2021-06-09 22:00,1.21788,1.21794,1.21762,1.21779,216,0,0,0,0,0,-0.00021952565874305014,-0.00011603587819322412,-0.04047684970564633,-0.012778659938054805,5.750000000004363e-05,0.0001100000000000545,-0.178406328703391,-0.0860732191043536,1.0007792948883463,1.000669676551895,1.220981332415488,-1,-1,2,22
2021-06-09 23:00,1.21779,1.21797,1.21766,1.21784,538,1,1,1,0,0,-0.00020852009411109112,-0.00010241723530637125,-0.006195905487075826,-0.022808037850711373,-4.999999999988347e-05,9.999999999843467e-06,-0.16069168298547534,-0.06799398868865583,1.00092673897677,1.0006785784865038,1.2208384791188684,1,-1,2,23
2021-06-10 00:00,1.21782,1.21806,1.2172,1.21728,1548,0,1,0,0,0,-0.00018570779170054596,-0.00011861972197985615,-0.009806374237240179,-0.0332787914551744,-4.249999999994536e-05,0.00012500000000015277,-0.13913018151957604,-0.0665192300732355,1.0009396889280135,1.0003188735848856,1.2207013399541138,0,-1,3,0
2021-06-10 01:00,1.21728,1.21757,1.21692,1.21698,2600,0,0,0,0,0,-0.00019328209276536806,-0.00014090661597756905,-0.005888987619774918,-0.012928141237526149,0.00017500000000003624,-0.00014999999999987246,-0.11904062575299097,-0.06703188426957142,1.0006041279284577,0.9999208276395208,1.2204912595568669,-1,-1,3,1
2021-06-10 02:00,1.21698,1.21702,1.21664,1.21666,1496,0,0,0,0,0,-0.00022289360166682947,-0.00016551762812106886,-0.003943202004619317,0.0,-8.499999999989072e-05,-0.00018500000000010175,-0.11359479253166298,-0.07692036367914425,0.9999887113528095,0.9995515160460513,1.2202055587923175,-1,-1,3,2
2021-06-10 03:00,1.21667,1.21699,1.21663,1.21694,682,1,0,0,0,0,-0.0002310721164912268,-0.00017268718518193788,-0.0019716010023096584,0.0,-0.00038999999999989043,-0.00020750000000013813,-0.11587604312361219,-0.08504160462680925,0.9996440353049724,0.9994521077149325,1.2198490029130857,-1,-1,3,3
2021-06-10 04:00,1.21696,1.21696,1.21626,1.2164,812,0,0,0,1,0,-0.0002248614544982887,-0.00019112970601434313,0.0009142160174726295,0.027288350822002712,-0.00014500000000006175,1.7500000000003624e-05,-0.1144859389873993,-0.10003199282966908,0.9993792814552721,0.9993500139454208,1.2194627225635155,-1,0,3,4
2021-06-10 05:00,1.2164,1.2168,1.21631,1.21657,833,1,0,1,1,0,-0.00021774129996172332,-0.0001884320726632588,0.040235674964643836,0.02759639431848531,1.7500000000003624e-05,-0.00020000000000020002,-0.11062809897945428,-0.10940265323407695,0.9992539580599219,0.9995253984397171,1.2190143414046233,0,0,3,5
2021-06-10 06:00,1.21656,1.2174,1.21616,1.21674,3149,1,1,0,1,0,-0.00016142664241641292,-0.0001849596725747742,0.15476034069572675,0.06168229770127001,-0.00023749999999989058,-2.999999999997449e-05,-0.09360778941787666,-0.11676029139454197,0.9995878998858997,0.9997213918518655,1.218628733607976,0,0,3,6
2021-06-10 07:00,1.21673,1.21709,1.21533,1.21591,5781,0,0,0,1,0,-0.00013493608094798535,-0.00022415814354423023,0.20650050784036778,6.47433017613025e-05,0.00033749999999987956,0.0001449999999998397,-0.0832357703322772,-0.13794690277076044,0.9998042271459991,0.999653429824171,1.2182337362306999,-1,0,3,7
2021-06-10 08:00,1.21593,1.21711,1.21586,1.21665,3675,1,1,1,1,0,-0.00010715998843465645,-0.00020074411665633416,0.13140798897969658,0.014720773544862092,-1.0000000000065512e-05,-0.0005850000000000577,-0.06303339804477695,-0.13725662402412647,1.0002871910270223,1.000064471903725,1.217711063709174,1,0,3,8
2021-06-10 09:00,1.21665,1.21722,1.21632,1.21657,5413,0,1,1,1,0,-7.40463896010626e-05,-0.00014332289111541131,0.038054869128235636,0.07996824321848997,-9.500000000017828e-05,-5.750000000026567e-05,-0.04958274136865088,-0.11797312871491666,1.0004931392566256,1.000402527074789,1.2172824722415225,1,0,3,9
2021-06-10 10:00,1.21655,1.21723,1.21598,1.21685,5345,1,1,0,1,1,-4.553621446072424e-05,-0.00011832419700859526,0.016786032544145124,0.12477265377280189,5.750000000004363e-05,0.00044749999999993406,-0.0308742397760082,-0.09026813399239317,1.0002958180802546,1.0004399502243897,1.21723,0,1,3,10
2021-06-10 11:00,1.21686,1.21878,1.21662,1.21764,10539,1,1,1,1,1,7.697706192303489e-05,-5.214679500863584e-05,0.1271818923128668,0.17675826107872045,-0.0003549999999998832,-0.0002149999999998542,0.03512214045117774,-0.05422435458438766,1.000767766493168,1.0005578673918272,1.21533,1,1,3,11
2021-06-10 12:00,1.21763,1.21945,1.21512,1.21859,27523,1,1,0,1,1,0.00019565232217726982,-0.00010007945290685746,0.14051812350937087,0.04867914288937214,0.0006099999999999994,0.0006099999999999994,0.10371518666653547,-0.07105744969223232,1.0010191450090615,0.9999006085271757,1.21945,0,1,3,12
2021-06-10 13:00,1.2186,1.21932,1.21433,1.2182,18073,0,0,0,1,1,0.00025420077275941196,-0.0001714827339106801,0.10110762016329289,-0.01735093057363002,0.0007550000000000612,-0.00039250000000001783,0.16368457979451886,-0.09349507835756912,1.0007919322699783,0.9992613770150136,1.21945,-1,1,3,13
2021-06-10 14:00,1.2182,1.219,1.21708,1.21714,8736,0,0,1,0,1,0.0002592889662566797,-2.754849504420291e-05,0.0035657540580459335,0.04459372401944006,0.00018249999999997435,-0.0014575000000001115,0.1809605156254726,-0.04960885923164227,1.0001930195695923,1.0001705804812302,1.21932,0,0,3,14
2021-06-10 15:00,1.21714,1.21778,1.21618,1.21727,4680,1,0,0,0,1,0.0001725757053603985,1.0938174512864062e-05,-0.07049285105036951,0.12096200319405781,0.00011249999999995985,0.0014024999999999732,0.14466058697569784,-0.022601547545803225,0.9992072970953916,1.0001884262018428,1.2191204,-1,0,3,15
2021-06-10 16:00,1.21725,1.21775,1.21645,1.21767,3661,1,0,1,0,1,0.00010841840876546114,5.5956552025593007e-05,-0.05694462618704965,0.18530680817341838,-0.0006825000000001413,0.00017000000000022553,0.10882981703999299,0.025521788450059014,0.9987851231900426,1.0002660140232478,1.218928784,0,0,3,16
2021-06-10 17:00,1.21766,1.21785,1.2172,1.2174,2500,0,1,1,0,1,6.981117392758892e-05,0.00013321388213761033,-0.019325030958553868,0.06854873803587169,-0.0003450000000000397,-0.0002774999999999306,0.05880803981705634,0.039202977891138045,0.9988177934271528,1.0005295860794485,1.21874483264,1,0,3,17
2021-06-10 18:00,1.21739,1.21759,1.21713,1.21716,1610,0,0,0,0,1,2.6108605096124358e-05,0.00017399390054615783,0.006524016061321136,0.022041646330143272,0.00010750000000014914,0.00045999999999990493,0.011823716634405047,0.08188981032455675,0.9990196182718883,1.0004769340426023,1.2185682393344002,-1,0,3,18
2021-06-10 19:00,1.21714,1.21765,1.21698,1.21703,1986,0,1,0,0,1,1.8654861330469948e-06,0.00018427091031110899,-0.008341928409641874,0.007086686353524496,-0.00011999999999989797,0.00018999999999991246,-0.027332122869823564,0.12163188011403024,0.9994505592339668,1.0001874451497328,1.2183987097610243,0,0,3,19
2021-06-10 20:00,1.21702,1.21775,1.21698,1.21751,1261,1,1,1,0,1,-6.361507556168659e-06,0.00018404314625974162,-0.0491773866880727,-0.0033364035295988526,-5.999999999994898e-05,-9.250000000005087e-05,-0.05751561977035351,0.10401040935551505,0.9999017537919564,0.9999248137536267,1.2182359613705833,1,0,3,20
2021-06-10 21:00,1.21751,1.21762,1.21677,1.21738,1638,0,0,0,1,1,-1.8782195119455692e-05,0.0001634219522993636,-0.03609899456301169,-0.0006846675619125442,9.750000000008363e-05,1.4999999999876223e-05,-0.06687660117509256,0.09564361166383972,1.0002095677227798,0.9996432320616444,1.21807972291576,-1,1,3,21
2021-06-10 22:00,1.21743,1.21747,1.21704,1.21725,644,0,0,1,1,1,-3.44138406458293e-05,0.00016135955556705514,-0.04508957869915342,-0.002079871674088629,-2.5000000001274003e-06,-0.00017250000000013088,-0.0755176416215117,0.0948046650304883,1.0004178057984296,0.9996414705600782,1.2179297339991297,0,1,3,22
